x,y,SPEED_MAX_GUST_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,SNOW_ON_GROUND,MAX_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_YEAR,TOTAL_RAIN,TOTAL_SNOW,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,LOCAL_DATE,SPEED_MAX_GUST,COOLING_DEGREE_DAYS_FLAG,STATION_NAME,TOTAL_PRECIPITATION,LOCAL_MONTH,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,ID,MIN_REL_HUMIDITY,MAX_TEMPERATURE,CLIMATE_IDENTIFIER,PROVINCE_CODE,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG
-120.80083472222222,50.11416777777778,,0,,14.5,0,,,,30,,3.5,,2012,0,0,,,2012-11-30 00:00:00,,,MERRITT STP,0,11,,,1125079.2012.11.30,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,13.5,0,,,,1,,4.5,,2012,4,0,,,2012-12-01 00:00:00,,,MERRITT STP,4,12,,,1125079.2012.12.1,,9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,13,0,,,,2,,5,,2012,2.2,0,,,2012-12-02 00:00:00,,,MERRITT STP,2.2,12,,,1125079.2012.12.2,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,13.7,0,,,,3,,4.3,,2012,1.2,0,,,2012-12-03 00:00:00,,,MERRITT STP,1.2,12,,,1125079.2012.12.3,,7.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,12.7,0,,,,4,,5.3,,2012,10,0,,,2012-12-04 00:00:00,,,MERRITT STP,10,12,,,1125079.2012.12.4,,8.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,14.5,0,,,,5,,3.5,,2012,0,0,,,2012-12-05 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.5,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-4.5,,19.3,0,,,,6,,-1.3,T,2012,0,0,,,2012-12-06 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.6,,2,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-5,,20.5,0,,,,7,,-2.5,,2012,0,2,,,2012-12-07 00:00:00,,,MERRITT STP,2,12,,,1125079.2012.12.7,,0,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11.5,,23.8,0,,,,8,,-5.8,,2012,0,1,,,2012-12-08 00:00:00,,,MERRITT STP,1,12,,,1125079.2012.12.8,,0,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,,25,0,,,,9,,-7,,2012,0,0,,,2012-12-09 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.9,,-3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-8.5,,19.3,0,,,,10,,-1.3,,2012,0,0,,,2012-12-10 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.10,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4,,13,0,,,,11,,5,,2012,0,0,,,2012-12-11 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.11,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-1,,18,0,,,,12,,0,,2012,0,0,,,2012-12-12 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.12,,1,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7,,19.5,0,,,,13,,-1.5,,2012,0,2,,,2012-12-13 00:00:00,,,MERRITT STP,2,12,,,1125079.2012.12.13,,4,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,18,0,,,,14,,0,,2012,0,1,,,2012-12-14 00:00:00,,,MERRITT STP,1,12,,,1125079.2012.12.14,,2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-8,,21,0,,,,15,,-3,T,2012,0,0,,,2012-12-15 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.15,,2,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-6,,19.3,0,,,,16,,-1.3,,2012,0,4,,,2012-12-16 00:00:00,,,MERRITT STP,4,12,,,1125079.2012.12.16,,3.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-5.5,,20.8,0,,,,17,,-2.8,,2012,0,0.6,,,2012-12-17 00:00:00,,,MERRITT STP,0.6,12,,,1125079.2012.12.17,,0,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,,25,0,,,,18,,-7,,2012,0,0,,,2012-12-18 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.18,,-3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,23,0,,,,19,,-5,T,2012,0,0,,,2012-12-19 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.19,,0,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-3,,18.5,0,,,,20,,-0.5,,2012,0,0,,,2012-12-20 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.20,,2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,25.5,0,,,,21,,-7.5,,2012,0,2.6,,,2012-12-21 00:00:00,,,MERRITT STP,2.6,12,,,1125079.2012.12.21,,-5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10.5,,25.5,0,,,,22,,-7.5,,2012,0,3,,,2012-12-22 00:00:00,,,MERRITT STP,3,12,,,1125079.2012.12.22,,-4.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,24,0,,,,23,,-6,,2012,0,4,,,2012-12-23 00:00:00,,,MERRITT STP,4,12,,,1125079.2012.12.23,,-2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7,,24.5,0,,,,24,,-6.5,,2012,0,0,,,2012-12-24 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.24,,-6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-14,,28.3,0,,,,25,,-10.3,,2012,0,1,,,2012-12-25 00:00:00,,,MERRITT STP,1,12,,,1125079.2012.12.25,,-6.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-12,,24.3,0,,,,26,,-6.3,,2012,0,0,,,2012-12-26 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.26,,-0.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-6,,21.8,0,,,,27,,-3.8,,2012,0,0,,,2012-12-27 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.27,,-1.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-12,,25,0,,,,28,,-7,,2012,0,2.5,,,2012-12-28 00:00:00,,,MERRITT STP,2.5,12,,,1125079.2012.12.28,,-2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7.5,,22.8,0,,,,29,,-4.8,T,2012,0,0,,,2012-12-29 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.29,,-2,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-8.5,,23.8,0,,,,30,,-5.8,,2012,0,0,,,2012-12-30 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.30,,-3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,25.5,0,,,,31,,-7.5,,2012,0,0,,,2012-12-31 00:00:00,,,MERRITT STP,0,12,,,1125079.2012.12.31,,-5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-15,,29,0,,,,1,,-11,,2013,0,0,,,2013-01-01 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.1,,-7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,25,0,,,,2,,-7,,2013,0,0,,,2013-01-02 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.2,,-4,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-16,,29.5,0,,,,3,,-11.5,,2013,0,0,,,2013-01-03 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.3,,-7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,,23.5,0,,,,4,,-5.5,,2013,0,0,,,2013-01-04 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.4,,0,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7.5,,22.3,0,,,,5,,-4.3,T,2013,0,0,,,2013-01-05 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.5,,-1,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-6,,21.5,0,,,,6,,-3.5,T,2013,0,0,,,2013-01-06 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.6,,-1,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-6,,18,0,,,,7,,0,,2013,0,0,,,2013-01-07 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.7,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,17.5,0,,,,8,,0.5,,2013,0,5,,,2013-01-08 00:00:00,,,MERRITT STP,5,1,,,1125079.2013.1.8,,4,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,14,0,,,,9,,4,,2013,0,1,,,2013-01-09 00:00:00,,,MERRITT STP,1,1,,,1125079.2013.1.9,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-6,,22,0,,,,10,,-4,T,2013,0,0,,,2013-01-10 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.10,,-2,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-14,,29,0,,,,11,,-11,,2013,0,0,,,2013-01-11 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.11,,-8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-17,,32,0,,,,12,,-14,,2013,0,0,,,2013-01-12 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.12,,-11,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-17,,31.5,0,,,,13,,-13.5,,2013,0,0,,,2013-01-13 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.13,,-10,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,,27.5,0,,,,14,,-9.5,,2013,0,0,,,2013-01-14 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.14,,-8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-14,,29,0,,,,15,,-11,,2013,0,0,,,2013-01-15 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.15,,-8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,24,0,,,,16,,-6,,2013,0,0,,,2013-01-16 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.16,,-2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,,26,0,,,,17,,-8,,2013,0,0,,,2013-01-17 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.17,,-5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7,,21.5,0,,,,18,,-3.5,,2013,0,0,,,2013-01-18 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.18,,0,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,23.5,0,,,,19,,-5.5,,2013,0,0,,,2013-01-19 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.19,,-1,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-8,,24.5,0,,,,20,,-6.5,,2013,0,0,,,2013-01-20 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.20,,-5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,26.5,0,,,,21,,-8.5,,2013,0,0,,,2013-01-21 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.21,,-7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,,26.5,0,,,,22,,-8.5,,2013,0,0,,,2013-01-22 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.22,,-6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7,,22,0,,,,23,,-4,,2013,0,0,,,2013-01-23 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.23,,-1,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-11,,22,0,,,,24,,-4,,2013,0,0,,,2013-01-24 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.24,,3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,15.5,0,,,,25,,2.5,,2013,0,0,,,2013-01-25 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.25,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-6,,18.5,0,,,,26,,-0.5,,2013,0,0,,,2013-01-26 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.26,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-12,,24,0,,,,27,,-6,,2013,0,0,,,2013-01-27 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.27,,0,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-10,,24.5,0,,,,28,,-6.5,T,2013,0,0,,,2013-01-28 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.28,,-3,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-4,,19.5,0,,,,29,,-1.5,T,2013,0,0,,,2013-01-29 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.29,,1,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-6,,18,0,,,,30,,0,,2013,0,0,,,2013-01-30 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.30,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,14.5,0,,,,31,,3.5,,2013,0,0,,,2013-01-31 00:00:00,,,MERRITT STP,0,1,,,1125079.2013.1.31,,10,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-6,,17.5,0,,,,1,,0.5,,2013,0,0,,,2013-02-01 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.1,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-8,,20.5,0,,,,2,,-2.5,,2013,0,0,,,2013-02-02 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.2,,3,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,16,0,,,,3,,2,,2013,0,0,,,2013-02-03 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.3,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4,,12.5,0,,,,4,,5.5,,2013,0,0,,,2013-02-04 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.4,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,13.5,0,,,,5,,4.5,,2013,0,0,,,2013-02-05 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.5,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,14,0,,,,6,,4,,2013,0,0,,,2013-02-06 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.6,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,15,0,,,,7,,3,,2013,0,0,,,2013-02-07 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.7,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-8,,21,0,,,,8,,-3,,2013,0,0,,,2013-02-08 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.8,,2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,16.5,0,,,,9,,1.5,,2013,0,0,,,2013-02-09 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.9,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-5.5,,17.7,0,,,,10,,0.3,,2013,0,0,,,2013-02-10 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.10,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7.5,,18.8,0,,,,11,,-0.8,,2013,0,0,,,2013-02-11 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.11,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,15,0,,,,12,,3,,2013,0,0,,,2013-02-12 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.12,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,5,,12,0,,,,13,,6,,2013,0,0,,,2013-02-13 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.13,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,16,0,,,,14,,2,,2013,0,0,,,2013-02-14 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.14,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,15.5,0,,,,15,,2.5,,2013,0,0.5,,,2013-02-15 00:00:00,,,MERRITT STP,0.5,2,,,1125079.2013.2.15,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-4,,15.5,0,,,,16,,2.5,,2013,0,0,,,2013-02-16 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.16,,9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,13.5,0,,,,17,,4.5,,2013,0,0,,,2013-02-17 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.17,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,17.5,0,,,,18,,0.5,,2013,0,3,,,2013-02-18 00:00:00,,,MERRITT STP,3,2,,,1125079.2013.2.18,,4,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,17.5,0,,,,19,,0.5,,2013,0,0,,,2013-02-19 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.19,,4,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-9,,20.5,0,,,,20,,-2.5,,2013,0,0,,,2013-02-20 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.20,,4,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-4,,16.5,0,,,,21,,1.5,,2013,0,0,,,2013-02-21 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.21,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,13,0,,,,22,,5,,2013,0,0,,,2013-02-22 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.22,,9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,15,0,,,,23,,3,,2013,0,0,,,2013-02-23 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.23,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,15.5,0,,,,24,,2.5,,2013,0,0,,,2013-02-24 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.24,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,13,0,,,,25,,5,,2013,0,0,,,2013-02-25 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.25,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,16.5,0,,,,26,,1.5,,2013,0,0,,,2013-02-26 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.26,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,15.5,0,,,,27,,2.5,,2013,0,0,,,2013-02-27 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.27,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-5,,16,0,,,,28,,2,,2013,0,0,,,2013-02-28 00:00:00,,,MERRITT STP,0,2,,,1125079.2013.2.28,,9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,10.5,0,,,,1,,7.5,,2013,0,0,,,2013-03-01 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.1,,13,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,7,,8,0,,,,2,,10,,2013,0,0,,,2013-03-02 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.2,,13,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,16.5,0,,,,3,,1.5,,2013,0,0,,,2013-03-03 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.3,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,15.5,0,,,,4,,2.5,,2013,2,0,,,2013-03-04 00:00:00,,,MERRITT STP,2,3,,,1125079.2013.3.4,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,16,0,,,,5,,2,,2013,0,1,,,2013-03-05 00:00:00,,,MERRITT STP,1,3,,,1125079.2013.3.5,,6,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,17,0,,,,6,,1,,2013,0,5,,,2013-03-06 00:00:00,,,MERRITT STP,5,3,,,1125079.2013.3.6,,2,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,16.7,0,,,,7,,1.3,,2013,0,0,,,2013-03-07 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.7,,4.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0,,13.5,0,,,,8,,4.5,,2013,0,0,,,2013-03-08 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.8,,9,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-5,,15,0,,,,9,,3,,2013,0,0,,,2013-03-09 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.9,,11,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3.5,,11.7,0,,,,10,,6.3,T,2013,0,0,,,2013-03-10 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.10,,9,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,0,,14.5,0,,,,11,,3.5,,2013,2,0,,,2013-03-11 00:00:00,,,MERRITT STP,2,3,,,1125079.2013.3.11,,7,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1.5,,10.2,0,,,,12,,7.8,,2013,0,0,,,2013-03-12 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.12,,14,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,9,,5.7,0,,,,13,,12.3,,2013,2,0,,,2013-03-13 00:00:00,,,MERRITT STP,2,3,,,1125079.2013.3.13,,15.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,8,,7.5,0,,,,14,,10.5,,2013,0,0,,,2013-03-14 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.14,,13,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,5,,9,0,,,,15,,9,,2013,0,0,,,2013-03-15 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.15,,13,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,11.5,0,,,,16,,6.5,,2013,0,0,,,2013-03-16 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.16,,11,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,15,0,,,,17,,3,,2013,0,0,,,2013-03-17 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.17,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,16.5,0,,,,18,,1.5,,2013,0,0,,,2013-03-18 00:00:00,,,MERRITT STP,0,3,,T,1125079.2013.3.18,,5,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-6,,17,0,,,,19,,1,,2013,2,0,,,2013-03-19 00:00:00,,,MERRITT STP,2,3,,,1125079.2013.3.19,,8,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1.5,,11.7,0,,,,20,,6.3,,2013,0,0,,,2013-03-20 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.20,,11,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,15,0,,,,21,,3,,2013,4,2,,,2013-03-21 00:00:00,,,MERRITT STP,6,3,,,1125079.2013.3.21,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-6,,19,0,,,,22,,-1,,2013,0,0,,,2013-03-22 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.22,,4,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-8,,18.8,0,,,,23,,-0.8,,2013,0,0,,,2013-03-23 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.23,,6.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-7.5,,16.7,0,,,,24,,1.3,,2013,0,0,,,2013-03-24 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.24,,10,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-3,,13,0,,,,25,,5,,2013,0,0,,,2013-03-25 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.25,,13,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-5,,13,0,,,,26,,5,,2013,0,0,,,2013-03-26 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.26,,15,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,2,,9,0,,,,27,,9,,2013,0,0,,,2013-03-27 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.27,,16,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,9,0,,,,28,,9,,2013,0,0,,,2013-03-28 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.28,,17,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-1.5,,10.7,0,,,,29,,7.3,,2013,0,0,,,2013-03-29 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.29,,16,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-0.5,,8,0,,,,30,,10,,2013,0,0,,,2013-03-30 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.30,,20.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-1,,8,0,,,,31,,10,,2013,0,0,,,2013-03-31 00:00:00,,,MERRITT STP,0,3,,,1125079.2013.3.31,,21,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1.5,,6,0,,,,1,,12,,2013,0,0,,,2013-04-01 00:00:00,,,MERRITT STP,0,4,,,1125079.2013.4.1,,22.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,3,,8,0,,,,2,,10,,2013,0,0,,,2013-04-02 00:00:00,,,MERRITT STP,0,4,,,1125079.2013.4.2,,17,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,1,,8.7,0,,,,3,,9.3,,2013,0,0,,,2013-04-03 00:00:00,,,MERRITT STP,0,4,,,1125079.2013.4.3,,17.5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,6,,8,0,,,,4,,10,,2013,0.2,0,,,2013-04-04 00:00:00,,,MERRITT STP,0.2,4,,,1125079.2013.4.4,,14,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,4.5,,8.2,0,,,,5,,9.8,,2013,0.2,0,,,2013-04-05 00:00:00,,,MERRITT STP,0.2,4,,,1125079.2013.4.5,,15,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,6.5,,8.7,0,,,,6,,9.3,,2013,0,0,,,2013-04-06 00:00:00,,,MERRITT STP,0,4,,T,1125079.2013.4.6,,12,1125079,BC,,T,0,
-120.80083472222222,50.11416777777778,,-1.5,,16.2,0,,,,7,,1.8,,2013,0.4,0,,,2013-04-07 00:00:00,,,MERRITT STP,0.4,4,,,1125079.2013.4.7,,5,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,0.5,,12.7,0,,,,8,,5.3,,2013,0,0,,,2013-04-08 00:00:00,,,MERRITT STP,0,4,,,1125079.2013.4.8,,10,1125079,BC,,,0,
-120.80083472222222,50.11416777777778,,-2,,13.5,0,,,,9,,4.5,,2013,0,0,,,2013-04-09 00:00:00,,,MERRITT STP,0,4,,T,1125079.2013.4.9,,11,1125079,BC,,T,0,
